frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
50229,837.9930532935933,833.0,SECO-1 T+00:13:53 STAGE2 VELOCITY,parsed,s,833.0,833.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50349,839.9950673969048,836.0,SECO-1 T+00:13:56 STAGE2 VELOCITY,parsed,s,836.0,836.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50469,841.9970815002163,838.0,SEC0-1 T+00:13:58 STAGE2 VELOCITY,parsed,s,838.0,838.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50589,843.9990956035277,840.0,SECO-1 T+00:14:00 STAGE2 VELOCITY,parsed,s,840.0,840.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50709,846.0011097068391,841.0,SEC0-1 T+00:14:01 STAGE2 VELOCITY,parsed,s,841.0,841.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50829,848.0031238101506,843.0,SECO-1 T+00:14:03 STAGE2 VELOCITY,parsed,s,843.0,843.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50949,850.005137913462,845.0,SECO-1 T+00:14:05 STAGE2 VELOCITY,parsed,s,845.0,845.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,862 STAGE2 MPH ALTITUDE",parsed,MPH,16862.0,7537.98848,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
51069,852.0071520167735,847.0,SEC0-1 T+00:14:07 STAGE2 VELOCITY,parsed,s,847.0,847.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
51188,853.992482669224,849.0,SEC0-1 T+00:14:09 STAGE2 VELOCITY,parsed,s,849.0,849.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
51308,855.9944967725355,852.0,SEC0-1 T+00:14:12 STAGE2 VELOCITY,parsed,s,852.0,852.0,raw,"STAGE1 000,000 STAGET VELOCITY MPH ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
51428,857.996510875847,854.0,SECO-1 T+00:14:14 STAGE2 VELOCITY,parsed,s,854.0,854.0,raw,"STAGET STAGET 000,000 VELOCITY MPH ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 ET",parsed,MI,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
51548,859.9985249791584,856.0,SEC0-1 T+00:14:16 STAGE2 VELOCITY,parsed,s,856.0,856.0,raw,STAGET STAGET 000.000 MPH VELOCITY ALTITUDE,parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
51668,862.0005390824699,858.0,SEC0-1 T+00:14:18 STAGE2 VELOCITY,parsed,s,858.0,858.0,raw,STAGE1 000.000 STAGE1 MPH VELOCITY ALTITUDE,parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
51788,864.0025531857814,859.0,SEC0-1 T+00:14:19 STAGE2 VELOCITY,parsed,s,859.0,859.0,raw,"000,000 STAGE1 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
51908,866.0045672890927,862.0,SECO-1 T+00:14:22 STAGE2 VELOCITY,parsed,s,862.0,862.0,raw,"000,000 STAGE1 STAGE1 VELOCITY MPH ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
52028,868.0065813924042,864.0,SEC0-1 T+00:14:24 STAGE2 VELOCITY,parsed,s,864.0,864.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
52147,869.9919120448548,865.0,SEC0-1 T+00:14:25 STAGE2 VELOCITY,parsed,s,865.0,865.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,863 STAGE2 MPH ALTITUDE",parsed,MPH,16863.0,7538.43552,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
52267,871.9939261481662,868.0,SEC0-1 T+00:14:28 STAGE2 VELOCITY,parsed,s,868.0,868.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,864 STAGE2 MPH ALTITUDE",parsed,MPH,16864.0,7538.88256,raw,"000,100 MI",parsed,MI,0.1,160.9344,raw
52387,873.9959402514777,869.0,SEC0-1 T+00: 14:29,parsed,s,869.0,869.0,raw,WILHOOWN,missing,,,,clahe,SECO-1 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
52507,875.9979543547892,872.0,SECO-1 T+00:14:32,parsed,s,872.0,872.0,raw,WICHOOWN,missing,,,,clahe,SECO-1 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
52627,877.9999684581006,874.0,SECO-1 T+00: 14:34,parsed,s,874.0,874.0,raw,NAAOOHOI,missing,,,,clahe,SECO-1 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
52747,880.0019825614121,876.0,SEC0-1 T+00: 14:36,parsed,s,876.0,876.0,raw,ALMHOONN,missing,,,,clahe,SECO-1 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
52867,882.0039966647236,878.0,SEC0-1 T+00:14:38,parsed,s,878.0,878.0,raw,TUWCHUUNN,missing,,,,clahe,SECO-1 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
52987,884.006010768035,880.0,T+00:14:40,parsed,s,880.0,880.0,raw,OUICHUUWN,missing,,,,clahe,SECO-1 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
